artist_name,song_name,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Michael Learns To Rock,Forever And A Day,33,197160,0.54,0.426,9,-8.735,1,0.0231,0.423,0,0.135,0.489,77.513,4
Michael Learns To Rock,The Ghost Of You,35,241626,0.54,0.518,7,-6.181,1,0.0238,0.189,1.22e-06,0.108,0.407,138.085,4
Michael Learns To Rock,Blue Night,33,220093,0.716,0.617,7,-5.142,1,0.0241,0.0241,3.68e-05,0.0898,0.752,97.025,4
Michael Learns To Rock,You Took My Heart Away,44,273040,0.57,0.554,6,-4.349,0,0.0257,0.205,0,0.101,0.116,120.878,4
Michael Learns To Rock,Paint My Love,51,229960,0.571,0.622,2,-4.447,1,0.0245,0.0186,3.53e-06,0.119,0.231,142.05,4
Michael Learns To Rock,That's Why You Go Away,44,253093,0.621,0.533,7,-7.222,1,0.0265,0.343,0,0.0881,0.322,126.987,4
Michael Learns To Rock,Take Me To Your Heart,38,240640,0.65,0.438,3,-10.358,0,0.027,0.236,1.65e-06,0.0979,0.393,122.009,4
Michael Learns To Rock,25 Minutes,54,263266,0.502,0.574,6,-5.786,1,0.0259,0.0219,0,0.104,0.239,163.025,4
Ronan Keating,Father And Son - New Steve Mac,43,200973,0.607,0.421,9,-8.319,1,0.0308,0.464,0,0.218,0.302,71.959,4
Ronan Keating,Iris,47,248221,0.44,0.581,1,-7.052,1,0.0284,0.0231,0.000996,0.103,0.252,155.051,3
Ronan Keating,Stay,21,276613,0.523,0.373,9,-9.009,1,0.0419,0.747,0,0.109,0.298,139.92,4
Ronan Keating,This I Promise You,56,235666,0.391,0.461,10,-8.789,1,0.0288,0.274,9.41e-06,0.161,0.417,166.089,4
Ronan Keating,If Tomorrow Never Comes,60,214306,0.555,0.496,10,-6.136,1,0.028,0.333,0,0.0956,0.27,79.01,4
Ronan Keating,When You Say Nothing At All,22,258226,0.567,0.452,7,-10.647,1,0.023,0.166,1.2e-06,0.0869,0.352,86.969,4
Take That,Rule The World - Radio Edit,60,237760,0.357,0.774,2,-4.226,1,0.034,0.0376,0,0.348,0.348,164.054,4
Take That,Patience,59,202066,0.308,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.785,4
Take That,Back for Good - Radio Mix,68,242266,0.6,0.504,5,-9.761,1,0.0292,0.308,0,0.137,0.547,78.961,4
Boyzone,Every Day I Love You,6,213253,0.452,0.346,2,-9.755,1,0.0264,0.237,0,0.162,0.349,163.901,4
Boyzone,When You Say Nothing At All,22,258826,0.58,0.44,7,-11.152,1,0.0233,0.119,2.37e-06,0.0623,0.324,86.999,4
Westlife,Soledad,54,236425,0.618,0.673,0,-6.412,0,0.0264,0.142,0,0.317,0.3,119.882,4
Westlife,What About Now,52,250493,0.325,0.8,9,-3.636,0,0.0404,0.00957,0,0.222,0.373,161.875,4
Westlife,You Raise Me Up,8,241066,0.129,0.358,10,-6.596,1,0.0314,0.631,0,0.0886,0.172,75.048,5
Shayne Ward,Something Worth Living For,14,245186,0.618,0.534,2,-7.277,1,0.0267,0.388,0,0.0999,0.436,94.038,4
Shayne Ward,Too Much to Lose (Part II),30,221991,0.631,0.513,0,-6.764,1,0.0267,0.296,0,0.106,0.375,124.954,4
Shayne Ward,Breathless,35,227146,0.507,0.58,2,-5.621,1,0.04,0.469,0,0.0721,0.493,123.934,4
Shayne Ward,No Promises (Acoustic),37,210280,0.368,0.216,4,-10.392,1,0.0304,0.945,2.22e-06,0.126,0.328,77.51,4
Blue,If You Don't Know Me by Now,19,205360,0.562,0.491,3,-6.746,1,0.0264,0.504,0,0.145,0.243,95.495,3
Blue,Guilty,47,225973,0.557,0.636,6,-4.796,1,0.0282,0.105,4.95e-06,0.241,0.421,78.797,4
Blue,Curtain Falls,24,244266,0.627,0.806,1,-5.335,0,0.0414,0.0378,0,0.16,0.464,80.011,4
Blue,Love At First Sight,14,237320,0.516,0.677,1,-4.754,1,0.0255,0.312,0,0.106,0.306,135.957,4
Blue,If You Come Back,52,207560,0.582,0.707,10,-4.487,1,0.0319,0.0822,0,0.0467,0.701,78.375,4
Blue,One Love,57,207186,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-05,0.35,0.854,95.012,4
Blue,Best In Me,64,193240,0.76,0.563,4,-6.975,0,0.028,0.106,0,0.0908,0.359,99.023,4
Blue,All Rise,66,223546,0.721,0.737,5,-2.734,0,0.0324,0.121,0,0.165,0.931,97.996,4
Blue,Sorry Seems To Be The Hardest Word,58,210066,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,4
Elton John,Sorry Seems To Be The Hardest Word,3,228626,0.378,0.232,7,-12.537,0,0.0313,0.796,0,0.192,0.105,127.24,4
Céline Dion,All by Myself (Live in Quebec City),33,290133,0.421,0.438,9,-7.338,0,0.0308,0.659,0.000184,0.938,0.1,119.349,4
Lionel Richie,Stuck On You,65,192066,0.509,0.317,5,-16.063,1,0.0305,0.621,5.28e-05,0.0878,0.247,131.783,4
Lionel Richie,Endless Love,58,265613,0.437,0.338,10,-10.108,1,0.0252,0.484,0.00042,0.188,0.215,93.511,4
Frankie Valli,Can't Take My Eyes Off You,64,203240,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,4
Frank Sinatra,My Way - Remastered 2008,4,276253,0.28,0.43,2,-8.642,1,0.0319,0.347,0,0.145,0.192,150.959,4
Evanescence,My Immortal,74,262533,0.186,0.29,9,-9.008,1,0.0333,0.862,0,0.13,0.0776,68.992,4
Imagine Dragons,I Don’t Know Why,14,190120,0.475,0.657,2,-7.381,1,0.0708,0.0058,8.81e-06,0.181,0.0707,132.071,4
Imagine Dragons,Whatever It Takes,24,201240,0.675,0.649,1,-4.953,1,0.0315,0.0429,0,0.128,0.537,134.955,4
Imagine Dragons,Believer,27,204346,0.779,0.787,10,-4.305,0,0.108,0.0524,0,0.14,0.708,124.982,4
Imagine Dragons,Walking The Wire,15,232906,0.539,0.768,4,-5.344,1,0.0336,0.0168,1.43e-06,0.0939,0.12,99.961,4
Imagine Dragons,Rise Up,14,231720,0.33,0.719,3,-6.557,1,0.0588,0.0117,0.000297,0.0958,0.0886,93.798,4
Imagine Dragons,I’ll Make It Up To You,13,262600,0.512,0.685,7,-7.475,1,0.0838,0.00994,0.0219,0.38,0.163,177.031,3
Imagine Dragons,Yesterday,11,205113,0.565,0.642,4,-6.162,1,0.0473,0.237,0,0.418,0.566,156.027,3
Imagine Dragons,Mouth Of The River,12,221560,0.49,0.902,8,-6.968,1,0.0411,0.00197,0.0531,0.149,0.298,96.006,4
Imagine Dragons,Thunder,31,187146,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,4
Imagine Dragons,Start Over,11,186080,0.698,0.928,1,-5.024,0,0.102,0.00529,0.000102,0.144,0.767,98.008,3
Imagine Dragons,Dancing In The Dark,10,233933,0.692,0.309,9,-10.358,1,0.173,0.81,0.000841,0.0953,0.616,133.978,4
Charice,Pyramid (feat. Iyaz),50,235946,0.562,0.659,10,-5.234,1,0.0824,0.268,0,0.133,0.241,87.539,4
Ed Sheeran,Homeless,47,210746,0.754,0.636,9,-7.129,1,0.193,0.519,0,0.108,0.875,90.001,4
Bastille,Pompeii,31,214147,0.682,0.714,9,-6.306,1,0.0399,0.074,0,0.278,0.581,127.443,4
Ed Sheeran,Cold Coffee,47,254226,0.544,0.529,6,-6.753,1,0.0256,0.453,0,0.131,0.403,92.936,4
Lukas Graham,7 Years,80,237300,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
Taylor Swift,Sparks Fly - Live 2011,1,339293,0.459,0.821,5,-5.219,1,0.0394,0.0101,0,0.925,0.309,114.98,4
Taylor Swift,Mine - Live 2011,1,259013,0.502,0.907,7,-4.65,1,0.0441,0.00297,0,0.853,0.305,120.982,4
Taylor Swift,The Story Of Us - Live 2011,1,289706,0.416,0.911,9,-5.064,1,0.068,0.000578,0,0.897,0.439,139.825,4
Taylor Swift,Mean - Live 2011,1,249586,0.505,0.92,4,-4.327,1,0.06,0.15,0,0.882,0.434,81.978,4
Taylor Swift,Ours - Live 2011,1,245626,0.398,0.38,0,-10.179,1,0.0305,0.689,0,0.913,0.256,78.81,4
Taylor Swift,Back To December / Apologize / You're Not Sorry - Live 2011,2,361773,0.371,0.545,2,-8.659,1,0.0311,0.173,0,0.708,0.112,142.126,4
Taylor Swift,Better Than Revenge - Live 2011,1,344706,0.443,0.89,11,-5.551,0,0.0939,0.00341,1.04e-05,0.779,0.387,145.972,4
Taylor Swift,Speak Now - Live 2011,1,249680,0.604,0.736,7,-5.156,1,0.0358,0.0647,1.49e-06,0.894,0.316,118.898,4
Taylor Swift,Last Kiss - Live 2011,1,372200,0.248,0.421,0,-12.523,1,0.0357,0.18,4.48e-06,0.925,0.21,158.837,3
Taylor Swift,Drops Of Jupiter - Live 2011,2,308213,0.272,0.494,2,-8.276,1,0.0452,0.812,0,0.918,0.312,69.391,3
Taylor Swift,Bette Davis Eyes - Live 2011,2,187040,0.322,0.49,6,-9.133,1,0.0306,0.679,0,0.893,0.344,102.284,4
Taylor Swift,I Want You Back - Live 2011,1,81546,0.514,0.509,6,-6.505,1,0.0357,0.782,9.09e-05,0.673,0.329,97.683,4
Taylor Swift,Dear John - Live 2011,1,405106,0.523,0.389,4,-8.822,1,0.0299,0.0161,0,0.636,0.135,119.451,3
Taylor Swift,Enchanted - Live 2011,1,385346,0.334,0.673,8,-5.503,1,0.0338,0.0773,1.76e-06,0.643,0.213,164.011,4
Taylor Swift,Haunted - Live 2011,0,289520,0.344,0.813,5,-7.448,1,0.0514,0.0255,0,0.797,0.193,162.267,4
Taylor Swift,Long Live - Live 2011,1,381466,0.321,0.73,7,-5.802,1,0.0377,0.00753,1.12e-06,0.91,0.206,203.862,4
Taylor Swift,Blank Space,28,231826,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,4
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",73,288876,0.599,0.667,7,-4.267,1,0.0367,0.0533,0,0.134,0.817,80.984,4
The Vamps,Wild Heart,53,191870,0.617,0.906,1,-4.822,1,0.0311,0.000451,0,0.0716,0.807,119.017,4
The Vamps,All Night,18,197793,0.563,0.775,8,-6.433,1,0.0366,0.00251,0,0.326,0.458,144.945,4
Landon Austin,Promise Me No Promises,44,216000,0.451,0.294,8,-7.996,1,0.0321,0.66,0,0.102,0.349,76.75,3
Owl City,Waving Through A Window - From Dear Evan Hansen,50,247817,0.555,0.709,9,-4.873,1,0.0292,0.352,0,0.15,0.571,145.285,4
The Vamps,Middle Of The Night - Piano Version,0,169773,0.72,0.115,11,-16.41,0,0.0545,0.979,0.908,0.0985,0.367,117.985,4
Christina Perri,A Thousand Years,74,285120,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
Céline Dion,The Power of Love - Radio Edit,35,286893,0.536,0.523,8,-8.885,1,0.0306,0.369,0.000525,0.227,0.236,140.059,4
O-Town,All or Nothing,58,250800,0.652,0.447,0,-5.507,1,0.0287,0.257,0,0.253,0.234,126.905,4
Céline Dion,"Beauty and the Beast - from the Soundtrack ""Beauty and the Beast""",40,246800,0.276,0.329,6,-12.018,0,0.0312,0.651,1.89e-05,0.151,0.115,153.175,4
Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",69,273666,0.614,0.466,1,-9.881,1,0.0327,0.314,0,0.099,0.178,119.916,4
Emma Watson,Belle,13,333265,0.524,0.504,7,-7.641,1,0.05,0.82,0,0.0817,0.327,123.66,4
Ariana Grande,Beauty and the Beast,23,227928,0.489,0.54,6,-7.046,1,0.0288,0.126,0,0.103,0.27,81.4,4
Céline Dion,It's All Coming Back to Me Now,66,456866,0.384,0.438,0,-9.149,1,0.0361,0.753,0,0.101,0.286,87.624,4
Céline Dion,How Does A Moment Last Forever,12,217537,0.281,0.273,1,-9.128,1,0.0325,0.89,0,0.287,0.348,79.893,4
Céline Dion,The Power of Love,67,342400,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,4
Céline Dion,All By Myself,64,312306,0.344,0.325,11,-10.005,0,0.0287,0.348,0.0239,0.0686,0.0773,118.556,4
Céline Dion,Loved Me Back to Life,52,230240,0.488,0.673,7,-5.743,1,0.0495,0.128,0,0.398,0.479,146.197,4
Céline Dion,Incredible,49,235226,0.533,0.653,2,-5.099,1,0.0277,0.441,0,0.146,0.302,82.048,4
Céline Dion,My Heart Will Go On (Live in Quebec City),37,401840,0.233,0.527,3,-9.016,1,0.0444,0.901,2.36e-06,0.971,0.103,98.812,4
Meghan Trainor,Just a Friend to You,27,164733,0.55,0.271,0,-9.403,1,0.0279,0.918,0,0.0983,0.411,139.912,4
Ed Sheeran,Sunburn,52,266053,0.533,0.17,7,-11.342,1,0.0668,0.842,5.03e-06,0.113,0.33,116.852,5
Endah N Rhesa,When You Love Someone,61,271653,0.496,0.246,2,-9.882,1,0.0267,0.75,1.54e-06,0.132,0.23,149.977,4
Maruli Tampubolon,"Butterfly - From ""Terjebak Nostalgia""",30,221818,0.358,0.185,7,-9.843,1,0.0346,0.86,0,0.126,0.128,126.455,3
Jonas Blue,Mama - Acoustic,26,192277,0.564,0.364,10,-5.845,0,0.0631,0.759,0,0.0839,0.591,86.538,4
Crush,Beautiful,65,227583,0.524,0.405,10,-6.145,1,0.028,0.842,0,0.107,0.237,109.984,4
Aaron Richards,Synchronize (Acoustic),37,228095,0.693,0.555,9,-5.004,1,0.0458,0.642,0,0.0849,0.176,125.927,4
911,I Do,38,207542,0.678,0.567,11,-6.623,1,0.0248,0.187,0,0.115,0.477,96.039,4
Enrique Iglesias,DUELE EL CORAZON,73,200813,0.724,0.904,8,-3.354,0,0.0966,0.0786,0,0.226,0.846,90.999,4
Enrique Iglesias,Why Not Me?,2,219360,0.715,0.534,7,-6.534,1,0.0414,0.496,0,0.117,0.341,99.007,4
James TW,When You Love Someone,33,216373,0.68,0.446,7,-6.039,1,0.0281,0.256,0,0.0515,0.339,125.863,4
James TW,When You Love Someone - Acoustic,24,210106,0.712,0.305,7,-8.299,1,0.04,0.819,0,0.115,0.586,125.015,4
James TW,Please Keep Loving Me,25,195920,0.553,0.482,5,-8.426,1,0.0654,0.127,1.3e-06,0.108,0.307,176.045,4
Nicki Minaj,Super Bass,68,200013,0.72,0.861,11,-4.339,1,0.209,0.269,5.11e-06,0.601,0.669,126.991,4
Imagine Dragons,Radioactive,22,186813,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",76,207333,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,4
Pitbull,Feel This Moment,66,229506,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,4
The Wanted,Glad You Came,67,198186,0.755,0.838,7,-4.5,0,0.0687,0.0643,1.59e-05,0.118,0.473,126.877,4
B.o.B,Airplanes (feat. Hayley Williams),74,180480,0.66,0.867,6,-4.285,0,0.116,0.11,0,0.0368,0.377,93.033,4
Jason Derulo,Trumpets,68,217419,0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,4
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),75,210960,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
Nicki Minaj,Starships,66,210626,0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,4
Clean Bandit,Symphony (feat. Zara Larsson),23,214866,0.718,0.609,0,-4.699,0,0.0429,0.281,3.29e-05,0.234,0.497,122.948,4
Zee Avi,I Am Me Once More,0,155120,0.587,0.177,11,-9.947,0,0.0348,0.938,4.67e-06,0.107,0.399,160.051,4
Akon,Smack That,74,212360,0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,4
Eminem,Rap God,9,363521,0.709,0.841,7,-2.678,1,0.312,0.4,0,0.809,0.629,148.202,4
Eminem,When I'm Gone,70,281133,0.515,0.74,10,-5.507,0,0.363,0.0493,0,0.258,0.765,75.922,4
Eminem,Without Me,28,290226,0.915,0.656,7,-2.827,1,0.0716,0.00299,0,0.324,0.642,112.243,4
Coldplay,The Scientist,84,309600,0.56,0.442,5,-7.224,1,0.0243,0.727,1.71e-05,0.11,0.212,146.448,4
Ashley Tisdale,Still into You (feat. Chris French),55,232559,0.747,0.219,11,-11.664,1,0.0344,0.896,0,0.126,0.544,126.985,4
David Archuleta,Numb,34,221201,0.613,0.738,1,-5.322,1,0.0478,0.0301,2.08e-06,0.147,0.465,111.884,3
Jonah Baker,Dive,34,211555,0.557,0.311,1,-10.249,1,0.0639,0.767,0,0.115,0.545,133.78,3
MyLove,Swear It Again,30,241013,0.512,0.623,9,-4.713,1,0.029,0.416,1.29e-05,0.265,0.334,131.908,4
Niall Horan,Slow Hands,70,188174,0.735,0.423,0,-6.652,1,0.0459,0.011,0,0.0553,0.85,85.899,4
Fernando Daniel,Espera,4,209219,0.299,0.54,3,-5.385,1,0.0384,0.263,0,0.0983,0.23,173.448,3
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),77,190427,0.683,0.53,5,-4.918,0,0.142,0.207,0,0.394,0.645,75.016,4
Linkin Park,POWERLESS - Acapella,30,206953,0.308,0.235,3,-9.559,1,0.0504,0.871,0,0.103,0.17,87.999,4
Linkin Park,ROADS UNTRAVELED - Acapella,35,191062,0.459,0.175,3,-15.68,0,0.0468,0.853,0,0.356,0.196,99.964,3
Linkin Park,BURN IT DOWN - Acapella,34,176217,0.387,0.484,9,-7.625,0,0.0769,0.81,0,0.137,0.631,71.116,4
Linkin Park,IN MY REMAINS - Acapella,31,163957,0.656,0.4,4,-8.821,0,0.0787,0.753,0,0.348,0.325,101.09,4
Linkin Park,LOST IN THE ECHO - Acapella,30,176844,0.742,0.791,7,-7.651,1,0.283,0.675,0,0.15,0.643,120.023,4
Linkin Park,Final Masquerade,63,217613,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,4
Linkin Park,Until It's Gone,59,233240,0.47,0.878,4,-3.391,0,0.0429,0.0172,0.054,0.235,0.322,114.986,4
Linkin Park,Guilty All The Same (feat. Rakim),60,355120,0.566,0.969,2,-3.369,0,0.046,0.0287,0.000442,0.281,0.641,100.012,4
Linkin Park,One Step Closer,73,157333,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,4
Linkin Park,Bleed It Out,72,166373,0.529,0.967,1,-3.647,0,0.0508,0.114,0,0.61,0.596,140.127,4
Enrique Iglesias,SUBEME LA RADIO,75,208162,0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,4
Lauv,The Other,65,189333,0.38,0.553,7,-6.621,1,0.0653,0.421,2.63e-06,0.0788,0.384,179.629,4
Lauv,I Like Me Better,86,197436,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4
JAY Z,Numb / Encore,75,205733,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045,4
Olivia O'Brien,hate u love u,22,175466,0.405,0.404,6,-8.954,0,0.208,0.682,0,0.0962,0.267,178.529,4
Greyson Chance,Unfriend You,2,200800,0.624,0.89,7,-4.285,1,0.0514,0.00256,2.24e-06,0.0586,0.486,130.974,4
Greyson Chance,Waiting Outside The Lines,2,231573,0.511,0.638,1,-5.17,1,0.0275,0.0428,0,0.142,0.359,136.075,4
Jason Derulo,In My Head,71,199026,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,4
The Wanted,Heartbreak Story,51,180470,0.609,0.367,11,-7.02,1,0.0332,0.798,0,0.126,0.197,129.49,4
Cheat Codes,Sex,52,228361,0.51,0.692,0,-5.825,1,0.171,0.00451,0,0.138,0.209,102.42,4
ZAYN,fOoL fOr YoU,69,202213,0.52,0.513,7,-7.208,1,0.0256,0.281,0,0.0976,0.17,77.903,4
The Wanted,Could This Be Love,58,188337,0.343,0.771,4,-4.473,1,0.0806,0.137,0,0.126,0.268,200.166,4
Miley Cyrus,Hoedown Throwdown,4,181013,0.739,0.799,10,-5.888,0,0.0767,0.196,2.05e-06,0.253,0.713,108.994,4
We Rabbitz,Tired - Acoustic,27,150468,0.462,0.459,2,-6.824,1,0.0305,0.792,0,0.321,0.407,127.723,4
HIRAIDAI,I don't want to miss a thing,34,270226,0.652,0.437,1,-7.708,1,0.032,0.641,0,0.108,0.241,130.01,4
Austin Mahone,All I Ever Need,69,213746,0.708,0.647,11,-6.128,1,0.0298,0.117,0,0.111,0.654,129.95,4
Mike Posner,I Took A Pill In Ibiza,12,280800,0.636,0.319,10,-10.065,1,0.0718,0.618,1.7e-06,0.125,0.378,74.109,4
Kenneth August,Everytime We Touch,30,269124,0.43,0.0651,8,-23.819,1,0.0386,0.987,0.891,0.0906,0.191,95.694,1
Trevin Hunte,How Am I Supposed To Live Without You - The Voice Performance,1,227266,0.372,0.388,8,-7.005,1,0.0271,0.848,0,0.128,0.239,82.59,4
Love Cove,Just a Dream,0,269139,0.451,0.73,9,-7.647,1,0.0509,0.149,0.000557,0.0661,0.197,163.988,4
Lexi Walker,The Prayer,21,292240,0.172,0.35,10,-7.073,1,0.0361,0.867,0.00206,0.0993,0.0893,82.13,4
Conor Maynard,Faded,62,157801,0.337,0.453,2,-7.39,1,0.0316,0.338,0,0.115,0.277,179.811,4
Basil Jose,My Heart Will Go On - Piano Instrumental,36,363560,0.507,0.112,4,-19.689,1,0.0355,0.965,0.941,0.113,0.0496,83.013,4
Greyson Chance,Sunshine & City Lights,40,223013,0.698,0.518,0,-6.726,1,0.0442,0.735,0,0.159,0.335,131.018,4
Tim McMorris,On Top of the World,46,217000,0.659,0.692,11,-5.309,0,0.0386,0.00425,0,0.0744,0.704,94.996,4
Justin Bieber,Friends (with BloodPop®),79,189466,0.743,0.733,8,-5.337,1,0.0375,0.00402,0,0.304,0.622,104.977,4
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),71,204664,0.613,0.681,8,-3.089,1,0.0778,0.0287,0,0.126,0.619,97.621,4
Sabrina Carpenter,Can't Blame a Girl for Trying,7,169306,0.556,0.399,0,-7.318,1,0.0385,0.434,0,0.159,0.326,143.461,4
Sabrina Carpenter,Eyes Wide Open,7,192720,0.586,0.646,1,-6.581,1,0.0288,0.00455,1.61e-06,0.111,0.328,88.021,4
Mike Perry,Hands,70,167195,0.719,0.705,0,-5.057,0,0.0444,0.0175,0,0.348,0.599,100.03,4
Sabrina Carpenter,Why,19,171096,0.669,0.561,11,-4.923,0,0.209,0.157,0,0.0739,0.604,180.044,4
Khalid,Young Dumb & Broke,85,202546,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,4
Camila Cabello,Havana,35,216896,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,4
French Montana,Unforgettable,84,233901,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),15,199973,0.531,0.784,7,-6.664,0,0.219,0.00231,0.00013,0.238,0.214,169.862,4
Logic,Everybody,18,162346,0.888,0.934,0,-5.983,0,0.0923,0.173,0,0.0685,0.764,109.997,4
Future,Mask Off,21,204600,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,4
Desiigner,Panda,24,246761,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,4
Lil Uzi Vert,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",58,217561,0.733,0.777,8,-2.83,0,0.0791,0.0256,0,0.239,0.724,88.494,4
Macklemore,Glorious (feat. Skylar Grey),22,220454,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,4
Passenger,And I Love Her,51,162666,0.624,0.179,5,-13.273,1,0.0373,0.896,1.92e-05,0.118,0.238,117.572,3
Rima Zeidan,Journey,28,216789,0.674,0.511,1,-9.064,1,0.0295,0.656,0.00812,0.0693,0.486,130.061,4
The Chainsmokers,Honest - SAVI Remix,43,207080,0.656,0.722,0,-6.146,0,0.0664,0.0503,0.000175,0.131,0.663,100.0,4
Zara Larsson,Only You - Orchestral Version,40,227389,0.502,0.415,5,-7.372,0,0.0261,0.325,0,0.148,0.0738,81.966,4
The Vamps,I Love Loving You,6,200306,0.619,0.738,2,-4.449,1,0.096,0.0878,0,0.105,0.527,91.85,4
Demi Lovato,Sorry Not Sorry - Freedo Remix,8,224720,0.661,0.609,11,-6.224,0,0.13,0.012,0,0.108,0.596,154.229,4
DJ Khaled,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",78,288600,0.609,0.668,7,-4.284,1,0.0367,0.0552,0,0.167,0.811,80.924,4
Taylor Swift,Look What You Made Me Do,15,211859,0.767,0.671,9,-6.416,0,0.142,0.21,1.12e-05,0.129,0.474,128.072,4
Future Sunsets,Sorry Not Sorry (Acoustic),10,187346,0.715,0.491,7,-7.307,0,0.0526,0.257,0,0.194,0.935,151.999,4
We The Kings,Stay Young (feat. Travis’ daughter Kinsley),19,228736,0.523,0.536,2,-8.137,1,0.0507,0.0609,0.000786,0.133,0.331,125.756,4
Jason Mraz,The Remedy (I Won't Worry),58,256440,0.589,0.867,10,-4.523,1,0.0385,0.04,0,0.306,0.795,94.519,4
Gavin James,Nervous - Acoustic,50,250573,0.427,0.127,7,-12.731,1,0.0419,0.964,1.92e-06,0.109,0.259,76.357,4
Train,"Hey, Soul Sister",53,216773,0.677,0.89,1,-4.448,0,0.0418,0.182,0,0.0826,0.764,97.012,4
fun.,Some Nights,70,277040,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4
MKTO,God Only Knows,49,195840,0.65,0.745,4,-3.969,1,0.028,0.0276,1.11e-06,0.206,0.649,114.974,4
Charice,"Everything I Do, I Do It for You",35,251426,0.443,0.332,1,-10.537,1,0.0328,0.711,1.5e-05,0.104,0.221,131.795,4
The Vamps,Middle Of The Night,26,174600,0.607,0.724,11,-4.313,0,0.0517,0.00392,0,0.0712,0.414,130.008,4
Nathan Sykes,Famous,6,250826,0.639,0.497,11,-5.313,1,0.0245,0.534,0,0.222,0.47,84.978,3
Ariana Grande,Almost Is Never Enough,69,327773,0.323,0.327,2,-7.494,1,0.0411,0.824,0,0.101,0.335,81.329,4
Daya,"Sit Still, Look Pretty",65,202221,0.657,0.739,2,-4.081,1,0.274,0.141,0,0.178,0.543,181.994,4
Eminem,Berzerk,9,238746,0.738,0.875,11,-4.043,0,0.331,0.0223,0,0.247,0.664,95.073,4
Eminem,Mockingbird,66,250760,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
Eminem,The Real Slim Shady,73,284533,0.948,0.656,5,-4.34,0,0.0606,0.0287,0,0.0472,0.77,104.495,4
Machine Gun Kelly,Edge Of Destruction,3,307893,0.77,0.78,6,-6.966,0,0.0527,0.0431,0,0.157,0.116,131.939,4
Machine Gun Kelly,On My Way,1,250746,0.754,0.827,7,-5.135,1,0.127,0.189,5.4e-06,0.119,0.346,88.022,4
Machine Gun Kelly,Runnin',3,167706,0.561,0.73,8,-5.585,1,0.0356,0.0838,0,0.159,0.517,140.097,4
Machine Gun Kelly,End Of The Road,5,244280,0.762,0.697,9,-6.148,0,0.163,0.191,0,0.223,0.272,91.575,4
